timestamp,op,addr,data
199514,W,1C,0000
19951C,W,1A,0031
1AA49A,W,09,0B12
1AA4A3,W,14,0000
1ACAEE,W,09,0912
1ACAF7,W,04,0A20
1ACBB5,R,06,0000
1ACBC1,W,05,4000
1C1D53,W,09,0812
1C1E1D,W,09,0812
1C1E33,R,23,0200
1C25F8,W,0F,8070
1C2793,W,09,0A12
1C279C,W,05,0000
1C27A5,W,06,0000
1C27AD,W,1B,3342
1C27B6,W,1C,0000
1C27BF,W,1A,0031
1D2F6A,W,09,0B12
1D2F73,W,14,0000
1D55BF,W,09,0912
1D55C7,W,04,0A20
1D5684,R,06,0000
1D5691,W,05,4000
1EA822,W,09,0812
1EA8EC,W,09,0812
1EA902,R,23,0200
1EAA90,W,09,0A12
1EAA99,W,05,0000
1EAAA1,W,06,0000
1EAAAA,W,1B,3342
1EAAB3,W,1C,0000
1EAABC,W,1A,0031
1FBA39,W,09,0B12
1FBA42,W,14,0000
1FE08E,W,09,0912
1FE097,W,04,0A20
1FE153,R,06,0000
1FE160,W,05,4000
2132F1,W,09,0812
2133BC,W,09,0812
2133D1,R,23,0200
213560,W,09,0A12
213569,W,05,0000
213571,W,06,0000
21357A,W,1B,3342
213583,W,1C,0000
21358C,W,1A,0031
224509,W,09,0B12
224512,W,14,0000
226B5E,W,09,0912
226B67,W,04,0A20
226C23,R,06,0000
226C30,W,05,4000
23BDC2,W,09,0812
23BE8B,W,09,0812
23BEA1,R,23,0200
23C030,W,09,0A12
23C038,W,05,0000
23C041,W,06,0000
23C04A,W,1B,3342
23C052,W,1C,0000
23C05B,W,1A,0031
24CFDA,W,09,0B12
24CFE2,W,14,0000
24F62C,W,09,0912
24F635,W,04,0A20
24F6F3,R,06,0000
24F700,W,05,4000
264892,W,09,0812
26495B,W,09,0812
264971,R,23,0200
264AFF,W,09,0A12
264B07,W,05,0000
264B10,W,06,0000
264B19,W,1B,3342
264B22,W,1C,0000
264B2A,W,1A,0031
275AA8,W,09,0B12
275AB0,W,14,0000
2780FC,W,09,0912
278105,W,04,0A20
2781C1,R,06,0000
2781CE,W,05,4000
28D361,W,09,0812
28D42B,W,09,0812
28D441,R,23,0200
28D4FF,W,0F,8060
28D696,W,09,0A12
28D69F,W,05,0000
28D6A7,W,06,0000
28D6B0,W,1B,3342
28D6B9,W,1C,0000
28D6C1,W,1A,0031
29E577,W,09,0B12
29E580,W,14,0000
2A0BCC,W,09,0912
2A0BD5,W,04,0A20
2A0C91,R,06,0000
2A0C9E,W,05,4000
2B5E31,W,09,0812
2B5EFB,W,09,0812
2B5F11,R,23,0200
2B609E,W,09,0A12
2B60A7,W,05,0000
2B60B0,W,06,0000
2B60B9,W,1B,3342
2B60C1,W,1C,0000
2B60CA,W,1A,0031
2C7049,W,09,0B12
2C7052,W,14,0000
2C969C,W,09,0912
2C96A5,W,04,0A20
2C9762,R,06,0000
2C976F,W,05,4000
2DE902,W,09,0812
2DE9CB,W,09,0812
2DE9E1,R,23,0200
2DEB6E,W,09,0A12
2DEB77,W,05,0000
2DEB7F,W,06,0000
2DEB88,W,1B,3342
2DEB91,W,1C,0000
2DEB9A,W,1A,0031
2EFB19,W,09,0B12
2EFB22,W,14,0000
2F216C,W,09,0912
2F2174,W,04,0A20
2F2232,R,06,0000
2F223E,W,05,4000
3073D1,W,09,0812
30749B,W,09,0812
3074B1,R,23,0200
30763E,W,09,0A12
307647,W,05,0000
30764F,W,06,0000
307658,W,1B,3342
307661,W,1C,0000
307669,W,1A,0031
3185E8,W,09,0B12
3185F1,W,14,0000
31AC3C,W,09,0912
31AC45,W,04,0A20
31AD03,R,06,0000
31AD0F,W,05,4000
32FEA2,W,09,0812
32FF6B,W,09,0812
32FF81,R,23,0200
33010E,W,09,0A12
330117,W,05,0000
33011F,W,06,0000
330128,W,1B,3342
330131,W,1C,0000
33013A,W,1A,0031
3410B9,W,09,0B12
3410C2,W,14,0000
34370D,W,09,0912
343716,W,04,0A20
3437D1,R,06,0000
3437DE,W,05,4000
358971,W,09,0812
358A3B,W,09,0812
358A50,R,23,0200
359216,W,0F,8070
3593B0,W,09,0A12
3593B9,W,05,0000
3593C2,W,06,0000
3593CA,W,1B,3342
3593D3,W,1C,0000
3593DC,W,1A,0031
369B88,W,09,0B12
369B90,W,14,0000
36C1DB,W,09,0912
36C1E4,W,04,0A20
36C2A2,R,06,0000
36C2AE,W,05,4000
381441,W,09,0812
38150B,W,09,0812
381521,R,23,0200
3816AD,W,09,0A12
3816B6,W,05,0000
3816BF,W,06,0000
3816C8,W,1B,3342
3816D0,W,1C,0000
3816D9,W,1A,0031
392657,W,09,0B12
392660,W,14,0000
394CAC,W,09,0912
394CB5,W,04,0A20
394D72,R,06,0000
394D7F,W,05,4000
3A9F11,W,09,0812
3A9FDB,W,09,0812
3A9FF0,R,23,0200
3AA17D,W,09,0A12
3AA186,W,05,0000
3AA18F,W,06,0000
3AA197,W,1B,3342
3AA1A0,W,1C,0000
3AA1A9,W,1A,0031
3BB129,W,09,0B12
3BB132,W,14,0000
3BD77D,W,09,0912
3BD786,W,04,0A20
3BD842,R,06,0000
3BD84E,W,05,4000
3D29E1,W,09,0812
3D2AAB,W,09,0812
3D2AC0,R,23,0200
3D2C4E,W,09,0A12
3D2C56,W,05,0000
3D2C68,W,1B,3342
3D2C71,W,1C,0000
3D2C79,W,1A,0031
3E3BF9,W,09,0B12
3E3C01,W,14,0000
3E624B,W,09,0912
3E6254,W,04,0A20
3E6314,R,06,0000
3E6321,W,05,4000
3FB4B1,W,09,0812
3FB57C,W,09,0812
3FB591,R,23,0200
3FB71F,W,09,0A12
3FB727,W,05,0000
3FB730,W,06,0000
3FB739,W,1B,3342
3FB742,W,1C,0000
3FB74A,W,1A,0031
40C6C8,W,09,0B12
40C6D1,W,14,0000
40ED1C,W,09,0912
40ED25,W,04,0A20
40EDE2,R,06,0000
40EDEF,W,05,4000
423F81,W,09,0812
42404A,W,09,0812
424060,R,23,0200
42411D,W,0F,8060
4242B7,W,09,0A12
4242C0,W,05,0000
4242C9,W,06,0000
4242D1,W,1B,3342
4242DA,W,1C,0000
4242E3,W,1A,0031
435198,W,09,0B12
4351A0,W,14,0000
4377EC,W,09,0912
4377F5,W,04,0A20
4378B3,R,06,0000
4378C0,W,05,4000
44CA50,W,09,0812
44CB1B,W,09,0812
44CB30,R,23,0200
44CCBE,W,09,0A12
44CCC7,W,05,0000
44CCD0,W,06,0000
44CCD9,W,1B,3342
44CCE1,W,1C,0000
44CCEA,W,1A,0031
45DC68,W,09,0B12
45DC71,W,14,0000
4602BB,W,09,0912
4602C4,W,04,0A20
460382,R,06,0000
46038F,W,05,4000
475521,W,09,0812
4755EA,W,09,0812
475600,R,23,0200
47578E,W,09,0A12
475796,W,05,0000
47579F,W,06,0000
4757A8,W,1B,3342
4757B1,W,1C,0000
4757B9,W,1A,0031
486736,W,09,0B12
48673F,W,14,0000
488D8C,W,09,0912
488D94,W,04,0A20
488E52,R,06,0000
488E5F,W,05,4000
49DFF0,W,09,0812
49E0BB,W,09,0812
49E0D2,R,23,0200
49E25E,W,09,0A12
49E267,W,05,0000
49E26F,W,06,0000
49E278,W,1B,3342
49E281,W,1C,0000
49E289,W,1A,0031
4AF208,W,09,0B12
4AF211,W,14,0000
4B185D,W,09,0912
4B1866,W,04,0A20
4B1923,R,06,0000
4B1930,W,05,4000
4C6AC0,W,09,0812
4C6B8A,W,09,0812
4C6B9F,R,23,0200
4C6D2D,W,09,0A12
4C6D36,W,05,0000
4C6D3F,W,06,0000
4C6D47,W,1B,3342
4C6D50,W,1C,0000
4C6D59,W,1A,0031
4D7CD8,W,09,0B12
4D7CE0,W,14,0000
4DA32B,W,09,0912
4DA334,W,04,0A20
4DA3F2,R,06,0000
4DA3FF,W,05,4000
4EF590,W,09,0812
4EF65A,W,09,0812
4EF670,R,23,0200
4EFE35,W,0F,8070
4EFFD0,W,09,0A12
4EFFD8,W,05,0000
4EFFE1,W,06,0000
4EFFEA,W,1B,3342
4EFFF3,W,1C,0000
4EFFFB,W,1A,0031
5007A7,W,09,0B12
5007AF,W,14,0000
502DFB,W,09,0912
502E04,W,04,0A20
502EC0,R,06,0000
502ECC,W,05,4000
51805F,W,09,0812
518129,W,09,0812
51813F,R,23,0200
5182CC,W,09,0A12
5182D5,W,05,0000
5182DE,W,06,0000
5182E7,W,1B,3342
5182EF,W,1C,0000
5182F8,W,1A,0031
529277,W,09,0B12
529280,W,14,0000
52B8CA,W,09,0912
52B8D3,W,04,0A20
52B990,R,06,0000
52B99D,W,05,4000
540B2F,W,09,0812
540BFA,W,09,0812
540C0F,R,23,0200
540D9C,W,09,0A12
540DA4,W,05,0000
540DAD,W,06,0000
540DB6,W,1B,3342
540DBF,W,1C,0000
540DC7,W,1A,0031
551D46,W,09,0B12
551D4F,W,14,0000
55439A,W,09,0912
5543A2,W,04,0A20
554460,R,06,0000
55446C,W,05,4000
569600,W,09,0812
5696C9,W,09,0812
5696DF,R,23,0200
56986C,W,09,0A12
569875,W,05,0000
56987D,W,06,0000
569886,W,1B,3342
56988F,W,1C,0000
569897,W,1A,0031
57A817,W,09,0B12
57A81F,W,14,0000
57CE6B,W,09,0912
57CE74,W,04,0A20
57CF30,R,06,0000
57CF3C,W,05,4000
5920D0,W,09,0812
592199,W,09,0812
5921AF,R,23,0200
59233C,W,09,0A12
592345,W,05,0000
59234E,W,06,0000
592356,W,1B,3342
59235F,W,1C,0000
592368,W,1A,0031
5A32E7,W,09,0B12
5A32F0,W,14,0000
5A5939,W,09,0912
5A5942,W,04,0A20
5A5A00,R,06,0000
5A5A0D,W,05,4000
5BAB9F,W,09,0812
5BAC69,W,09,0812
5BAC7E,R,23,0200
5BAD3D,W,0F,8060
5BAED5,W,09,0A12
5BAEDE,W,05,0000
5BAEE6,W,06,0000
5BAEEF,W,1B,3342
5BAEF8,W,1C,0000
5BAF01,W,1A,0031
5CBDB5,W,09,0B12
5CBDBE,W,14,0000
5CE40A,W,09,0912
5CE413,W,04,0A20
5CE4D0,R,06,0000
5CE4DD,W,05,4000
5E366F,W,09,0812
5E3739,W,09,0812
5E374F,R,23,0200
5E38DD,W,09,0A12
5E38E5,W,05,0000
5E38EE,W,06,0000
5E38F7,W,1B,3342
5E3900,W,1C,0000
5E3909,W,1A,0031
5F4885,W,09,0B12
5F488E,W,14,0000
5F6ED9,W,09,0912
5F6EE2,W,04,0A20
5F6F9F,R,06,0000
5F6FAC,W,05,4000
60C13F,W,09,0812
60C209,W,09,0812
60C21F,R,23,0200
60C3AC,W,09,0A12
60C3B5,W,05,0000
60C3BD,W,06,0000
60C3C6,W,1B,3342
60C3CF,W,1C,0000
60C3D8,W,1A,0031
61D356,W,09,0B12
61D35E,W,14,0000
61F9AA,W,09,0912
61F9B3,W,04,0A20
61FA6F,R,06,0000
61FA7C,W,05,4000
634C0F,W,09,0812
634CD9,W,09,0812
634CEF,R,23,0200
634E7A,W,09,0A12
634E83,W,05,0000
634E8C,W,06,0000
634E94,W,1B,3342
634E9D,W,1C,0000
634EA6,W,1A,0031
645E25,W,09,0B12
645E2E,W,14,0000
648479,W,09,0912
648481,W,04,0A20
64853E,R,06,0000
64854B,W,05,4000
65D6DD,W,09,0812
65D7A7,W,09,0812
65D7BD,R,23,0200
65D94B,W,09,0A12
65D954,W,05,0000
65D95D,W,06,0000
65D965,W,1B,3342
65D96E,W,1C,0000
65D977,W,1A,0031
66E8F3,W,09,0B12
66E8FC,W,14,0000
670F49,W,09,0912
670F52,W,04,0A20
67100F,R,06,0000
67101B,W,05,4000
6861AD,W,09,0812
686277,W,09,0812
68628D,R,23,0200
686A53,W,0F,8070
686BEC,W,09,0A12
686BF5,W,05,0000
686BFE,W,06,0000
686C07,W,1B,3342
686C0F,W,1C,0000
686C18,W,1A,0031
6973C5,W,09,0B12
6973CD,W,14,0000
699A18,W,09,0912
699A21,W,04,0A20
699ADE,R,06,0000
699AEB,W,05,4000
6AEC7D,W,09,0812
6AED47,W,09,0812
6AED5D,R,23,0200
6AEEE9,W,09,0A12
6AEEF2,W,05,0000
6AEEFB,W,06,0000
6AEF04,W,1B,3342
6AEF0C,W,1C,0000
6AEF15,W,1A,0031
6BFE93,W,09,0B12
6BFE9C,W,14,0000
6C24E8,W,09,0912
6C24F1,W,04,0A20
6C25AF,R,06,0000
6C25BB,W,05,4000
6D774D,W,09,0812
6D7817,W,09,0812
6D782D,R,23,0200
6D79BA,W,09,0A12
6D79C3,W,05,0000
6D79CC,W,06,0000
6D79D4,W,1B,3342
6D79DD,W,1C,0000
6D79E6,W,1A,0031
6E8964,W,09,0B12
6E896D,W,14,0000
6EAFB7,W,09,0912
6EAFBF,W,04,0A20
6EB07F,R,06,0000
70021C,W,09,0812
7002E6,W,09,0812
7002FC,R,23,0200
700489,W,09,0A12
700492,W,05,0000
70049B,W,06,0000
7004A3,W,1B,3342
7004AC,W,1C,0000
7004B5,W,1A,0031
711434,W,09,0B12
71143D,W,14,0000
713A88,W,09,0912
713A91,W,04,0A20
713B4D,R,06,0000
713B5A,W,05,4000
728CED,W,09,0812
728DB7,W,09,0812
728DCC,R,23,0200
728F5A,W,09,0A12
728F63,W,05,0000
728F6B,W,06,0000
728F74,W,1B,3342
728F7D,W,1C,0000
728F86,W,1A,0031
739F03,W,09,0B12
739F0C,W,14,0000
73C558,W,09,0912
73C561,W,04,0A20
73C61D,R,06,0000
73C62A,W,05,4000
7517BC,W,09,0812
751887,W,09,0812
75189D,R,23,0200
751959,W,0F,8060
751AF2,W,09,0A12
751AFA,W,05,0000
751B03,W,06,0000
751B0C,W,1B,3342
751B14,W,1C,0000
751B1D,W,1A,0031
7629D4,W,09,0B12
7629DD,W,14,0000
765027,W,09,0912
765030,W,04,0A20
7650ED,R,06,0000
7650FA,W,05,4000
77A28C,W,09,0812
77A356,W,09,0812
77A36B,R,23,0200
77A4F9,W,09,0A12
77A502,W,05,0000
77A50B,W,06,0000
77A513,W,1B,3342
77A51C,W,1C,0000
77A525,W,1A,0031
78B4A3,W,09,0B12
78B4AB,W,14,0000
78DAF8,W,09,0912
78DB00,W,04,0A20
78DBBF,R,06,0000
78DBCC,W,05,4000
7A2D5C,W,09,0812
7A2E25,W,09,0812
7A2E3B,R,23,0200
7A2FC8,W,09,0A12
7A2FD1,W,05,0000
7A2FD9,W,06,0000
7A2FE2,W,1B,3342
7A2FEB,W,1C,0000
7A2FF4,W,1A,0031
7B3F75,W,09,0B12
7B3F7D,W,14,0000
7B65C8,W,09,0912
7B65D0,W,04,0A20
7B668E,R,06,0000
7B669B,W,05,4000
7CB82D,W,09,0812
7CB8F5,W,09,0812
7CB90C,R,23,0200
7CBA99,W,09,0A12
7CBAA1,W,05,0000
7CBAAA,W,06,0000
7CBAB3,W,1B,3342
7CBABB,W,1C,0000
7CBAC4,W,1A,0031
7DCA43,W,09,0B12
7DCA4C,W,14,0000
7DF097,W,09,0912
7DF0A0,W,04,0A20
7DF15E,R,06,0000
7DF16B,W,05,4000
7F42FB,W,09,0812
7F43C6,W,09,0812
7F43DB,R,23,0200
7F456A,W,09,0A12
7F4572,W,05,0000
7F457B,W,06,0000
7F4584,W,1B,3342
7F458C,W,1C,0000
7F4595,W,1A,0031
805514,W,09,0B12
80551D,W,14,0000
807B67,W,09,0912
807B70,W,04,0A20
807C2D,R,06,0000
807C39,W,05,4000
81CDCC,W,09,0812
81CE96,W,09,0812
81CEAC,R,23,0200
81D670,W,0F,8070
81D80C,W,09,0A12
81D815,W,05,0000
81D81E,W,06,0000
81D826,W,1B,3342
81D82F,W,1C,0000
81D838,W,1A,0031
82DFE3,W,09,0B12
82DFEC,W,14,0000
830637,W,09,0912
830640,W,04,0A20
8306FC,R,06,0000
830709,W,05,4000
84589C,W,09,0812
845966,W,09,0812
84597C,R,23,0200
845B0A,W,09,0A12
845B13,W,05,0000
845B1B,W,06,0000
845B24,W,1B,3342
845B2D,W,1C,0000
845B36,W,1A,0031
856AB3,W,09,0B12
856ABB,W,14,0000
859107,W,09,0912
85910F,W,04,0A20
8591CD,R,06,0000
8591DA,W,05,4000
86E36C,W,09,0812
86E436,W,09,0812
86E44C,R,23,0200
86E5DA,W,09,0A12
86E5E2,W,05,0000
86E5EB,W,06,0000
86E5F4,W,1B,3342
86E5FC,W,1C,0000
86E605,W,1A,0031
87F584,W,09,0B12
87F58D,W,14,0000
881BD8,W,09,0912
881BE1,W,04,0A20
881C9D,R,06,0000
881CAA,W,05,4000
896E3D,W,09,0812
896F07,W,09,0812
896F1C,R,23,0200
8970A9,W,09,0A12
8970B2,W,05,0000
8970BA,W,06,0000
8970C3,W,1B,3342
8970CC,W,1C,0000
8970D5,W,1A,0031
8A8053,W,09,0B12
8A805B,W,14,0000
8AA6A9,W,09,0912
8AA6B2,W,04,0A20
8AA77B,W,05,4000
8BF90D,W,09,0812
8BF9D7,W,09,0812
8BF9ED,R,23,0200
8BFB79,W,09,0A12
8BFB82,W,05,0000
8BFB8B,W,06,0000
8BFB94,W,1B,3342
8BFB9C,W,1C,0000
8BFBA5,W,1A,0031
8D0B24,W,09,0B12
8D0B2C,W,14,0000
8D3177,W,09,0912
8D3180,W,04,0A20
8D323E,R,06,0000
8E83DE,W,09,0812
8E84A7,W,09,0812
8E84BD,R,23,0200
8E8579,W,0F,8060
8E8711,W,09,0A12
8E871A,W,05,0000
8E8723,W,06,0000
8E872C,W,1B,3342
8E8734,W,1C,0000
8E873D,W,1A,0031
8F95F4,W,09,0B12
8F95FD,W,14,0000
8FBC49,W,09,0912
8FBC51,W,04,0A20
8FBD0F,R,06,0000
8FBD1B,W,05,4000
910EAC,W,09,0812
910F76,W,09,0812
910F8C,R,23,0200
911119,W,09,0A12
911122,W,05,0000
91112B,W,06,0000
911134,W,1B,3342
91113C,W,1C,0000
911145,W,1A,0031
9220C4,W,09,0B12
9220CD,W,14,0000
924719,W,09,0912
924722,W,04,0A20
9247DC,R,06,0000
9247E9,W,05,4000
93997C,W,09,0812
939A46,W,09,0812
939A5C,R,23,0200
939BEA,W,09,0A12
939BF2,W,05,0000
939BFB,W,06,0000
939C04,W,1B,3342
939C0C,W,1C,0000
939C15,W,1A,0031
94AB93,W,09,0B12
94AB9C,W,14,0000
94D1E6,W,09,0912
94D1EF,W,04,0A20
94D2AC,R,06,0000
94D2B8,W,05,4000
96244C,W,09,0812
962514,W,09,0812
96252A,R,23,0200
9626B8,W,09,0A12
9626C1,W,05,0000
9626CA,W,06,0000
9626D3,W,1B,3342
9626DB,W,1C,0000
9626E4,W,1A,0031
973662,W,09,0B12
97366B,W,14,0000
975CB6,W,09,0912
975CBF,W,04,0A20
975D7E,R,06,0000
975D8B,W,05,4000
98AF1C,W,09,0812
98AFE5,W,09,0812
98AFFC,R,23,0200
98B189,W,09,0A12
98B191,W,05,0000
98B19A,W,06,0000
98B1A3,W,1B,3342
98B1AB,W,1C,0000
98B1B4,W,1A,0031
99C132,W,09,0B12
99C13B,W,14,0000
99E786,W,09,0912
99E78E,W,04,0A20
99E84C,R,06,0000
99E858,W,05,4000
9B39EB,W,09,0812
9B3AB4,W,09,0812
9B3ACA,R,23,0200
9B4290,W,0F,8070
9B442B,W,09,0A12
9B4434,W,05,0000
9B443D,W,06,0000
9B4445,W,1B,3342
9B444E,W,1C,0000
9B4457,W,1A,0031
9C4C01,W,09,0B12
9C4C0A,W,14,0000
9C7255,W,09,0912
9C725E,W,04,0A20
9C731B,R,06,0000
9C7328,W,05,4000
9DC4BB,W,09,0812
9DC584,W,09,0812
9DC59A,R,23,0200
9DC728,W,09,0A12
9DC730,W,05,0000
9DC739,W,06,0000
9DC742,W,1B,3342
9DC74B,W,1C,0000
9DC753,W,1A,0031
9ED6D1,W,09,0B12
9ED6DA,W,14,0000
9EFD26,W,09,0912
9EFD2F,W,04,0A20
9EFDEB,R,06,0000
9EFDF8,W,05,4000
A04F8A,W,09,0812
A05054,W,09,0812
A0506A,R,23,0200
A051F7,W,09,0A12
A05200,W,05,0000
A05208,W,06,0000
A05211,W,1B,3342
A0521A,W,1C,0000
A05223,W,1A,0031
A161A4,W,09,0B12
A161AC,W,14,0000
A187F4,W,09,0912
A187FD,W,04,0A20
A188BB,R,06,0000
A188C8,W,05,4000
A2DA59,W,09,0812
A2DB23,W,09,0812
A2DB3A,R,23,0200
A2DCC6,W,09,0A12
A2DCCF,W,05,0000
A2DCD7,W,06,0000
A2DCE0,W,1B,3342
A2DCE9,W,1C,0000
A2DCF2,W,1A,0031
A3EC71,W,09,0B12
A3EC79,W,14,0000
A412C5,W,09,0912
A412CE,W,04,0A20
A4138B,R,06,0000
A41398,W,05,4000
A5652A,W,09,0812
A565F4,W,09,0812
A5660A,R,23,0200
A56797,W,09,0A12
A567A0,W,05,0000
A567A9,W,06,0000
A567B2,W,1B,3342
A567BA,W,1C,0000
A567C3,W,1A,0031
A67740,W,09,0B12
A67749,W,14,0000
A69D95,W,09,0912
A69D9E,W,04,0A20
A69E5B,R,06,0000
A69E68,W,05,4000
A7EFFA,W,09,0812
A7F0C4,W,09,0812
A7F0DA,R,23,0200
A7F196,W,0F,8060
A7F330,W,09,0A12
A7F338,W,05,0000
A7F341,W,06,0000
A7F34A,W,1B,3342
A7F352,W,1C,0000
A7F35B,W,1A,0031
A90213,W,09,0B12
A9021C,W,14,0000
A92865,W,09,0912
A9286E,W,04,0A20
A9292B,R,06,0000
A92938,W,05,4000
AA7ACB,W,09,0812
AA7B94,W,09,0812
AA7BAA,R,23,0200
AA7D38,W,09,0A12
AA7D40,W,05,0000
AA7D49,W,06,0000
AA7D52,W,1B,3342
AA7D5A,W,1C,0000
AA7D63,W,1A,0031
AB8CE1,W,09,0B12
AB8CEA,W,14,0000
ABB336,W,09,0912
ABB33F,W,04,0A20
ABB3FC,R,06,0000
ABB408,W,05,4000
AD059B,W,09,0812
AD0665,W,09,0812
AD067A,R,23,0200
AD0806,W,09,0A12
AD080E,W,05,0000
AD0817,W,06,0000
AD0820,W,1B,3342
AD0829,W,1C,0000
AD0831,W,1A,0031
AE17B0,W,09,0B12
AE17B9,W,14,0000
AE3E05,W,09,0912
AE3E0E,W,04,0A20
AE3ECA,R,06,0000
AE3ED7,W,05,4000
AF906B,W,09,0812
AF9134,W,09,0812
AF9149,R,23,0200
AF92D7,W,09,0A12
AF92E0,W,05,0000
AF92E9,W,06,0000
AF92F1,W,1B,3342
AF92FA,W,1C,0000
AF9303,W,1A,0031
B0A280,W,09,0B12
B0A289,W,14,0000
B0C8D5,W,09,0912
B0C8DE,W,04,0A20
B0C99A,R,06,0000
B0C9A7,W,05,4000
B21B3A,W,09,0812
B21C04,W,09,0812
B21C1A,R,23,0200
B21DA6,W,09,0A12
B21DAF,W,05,0000
B21DB7,W,06,0000
B21DC0,W,1B,3342
B21DC9,W,1C,0000
B21DD2,W,1A,0031
B32D50,W,09,0B12
B32D59,W,14,0000
B353A4,W,09,0912
B353AD,W,04,0A20
B35469,R,06,0000
B35476,W,05,4000
B4A609,W,09,0812
B4A6D3,W,09,0812
B4A6E8,R,23,0200
B4AEAD,W,0F,8070
B4B04A,W,09,0A12
B4B052,W,05,0000
B4B05B,W,06,0000
B4B064,W,1B,3342
B4B06C,W,1C,0000
B4B075,W,1A,0031
B5B821,W,09,0B12
B5B829,W,14,0000
B5DE74,W,09,0912
B5DE7D,W,04,0A20
B5DF39,R,06,0000
B5DF46,W,05,4000
B730DA,W,09,0812
B731A3,W,09,0812
B731B8,R,23,0200
B73347,W,09,0A12
B7334F,W,05,0000
B73358,W,06,0000
B73361,W,1B,3342
B73369,W,1C,0000
B73372,W,1A,0031
B842F0,W,09,0B12
B842F9,W,14,0000
B86943,W,09,0912
B8694C,W,04,0A20
B86A09,R,06,0000
B86A16,W,05,4000
B9BBA9,W,09,0812
B9BC72,W,09,0812
B9BC88,R,23,0200
B9BE16,W,09,0A12
B9BE1E,W,05,0000
B9BE27,W,06,0000
B9BE30,W,1B,3342
B9BE38,W,1C,0000
B9BE41,W,1A,0031
BACDC0,W,09,0B12
BACDC9,W,14,0000
BAF414,W,09,0912
BAF41D,W,04,0A20
BAF4D9,R,06,0000
BAF4E5,W,05,4000
BC4678,W,09,0812
BC4742,W,09,0812
BC4758,R,23,0200
BC48E5,W,09,0A12
BC48EE,W,05,0000
BC48F7,W,06,0000
BC48FF,W,1B,3342
BC4908,W,1C,0000
BC4911,W,1A,0031
BD5890,W,09,0B12
BD5898,W,14,0000
BD7EE3,W,09,0912
BD7EEB,W,04,0A20
BD7FA9,R,06,0000
BD7FB5,W,05,4000
BED149,W,09,0812
BED213,W,09,0812
BED229,R,23,0200
BED3B6,W,09,0A12
BED3BE,W,05,0000
BED3C7,W,06,0000
BED3D0,W,1B,3342
BED3D8,W,1C,0000
BED3E1,W,1A,0031
BFE360,W,09,0B12
BFE368,W,14,0000
C009B4,W,09,0912
C009BD,W,04,0A20
C00A7B,R,06,0000
C00A87,W,05,4000
C15C18,W,09,0812
C15CE2,W,09,0812
C15CF8,R,23,0200
C15DB6,W,0F,8060
C15F4F,W,09,0A12
C15F58,W,05,0000
C15F60,W,06,0000
C15F69,W,1B,3342
C15F72,W,1C,0000
C15F7A,W,1A,0031
C26E2F,W,09,0B12
C26E37,W,14,0000
C29484,W,09,0912
C2948C,W,04,0A20
C29549,R,06,0000
C29556,W,05,4000
C3E6E9,W,09,0812
C3E7B2,W,09,0812
C3E7C8,R,23,0200
C3E955,W,09,0A12
C3E95E,W,05,0000
C3E966,W,06,0000
C3E96F,W,1B,3342
C3E978,W,1C,0000
C3E981,W,1A,0031
C4F900,W,09,0B12
C4F909,W,14,0000
C51F52,W,09,0912
C51F5B,W,04,0A20
C52018,R,06,0000
C52025,W,05,4000
C671B7,W,09,0812
C67282,W,09,0812
C67298,R,23,0200
C67424,W,09,0A12
C6742D,W,05,0000
C67436,W,06,0000
C6743F,W,1B,3342
C67447,W,1C,0000
C67450,W,1A,0031
C783D0,W,09,0B12
C783D9,W,14,0000
C7AA24,W,09,0912
C7AA2C,W,04,0A20
C7AAE9,R,06,0000
C7AAF6,W,05,4000
C8FC88,W,09,0812
C8FD51,W,09,0812
C8FD67,R,23,0200
C8FEF6,W,09,0A12
C8FEFF,W,05,0000
C8FF08,W,06,0000
C8FF10,W,1B,3342
C8FF19,W,1C,0000
C8FF22,W,1A,0031
CA0EA0,W,09,0B12
CA0EA8,W,14,0000
CA34F4,W,09,0912
CA34FD,W,04,0A20
CA35BA,R,06,0000
CA35C7,W,05,4000
CB8758,W,09,0812
CB8822,W,09,0812
CB8837,R,23,0200
CB89C6,W,09,0A12
CB89CE,W,05,0000
CB89D7,W,06,0000
CB89E0,W,1B,3342
CB89E8,W,1C,0000
CB89F1,W,1A,0031
CC9970,W,09,0B12
CC9979,W,14,0000
CCBFC1,W,09,0912
CCBFCA,W,04,0A20
CCC089,R,06,0000
CCC096,W,05,4000
CE1229,W,09,0812
CE12F2,W,09,0812
CE1307,R,23,0200
CE1ACC,W,0F,8070
CE1D30,W,09,0A12
CE1D38,W,05,0000
CE1D41,W,06,0000
CE1D4A,W,1B,3342
CE1D53,W,1C,0000
CE1D5B,W,1A,0031
CF243F,W,09,0B12
CF2448,W,14,0000
CF4A94,W,09,0912
CF4A9C,W,04,0A20
CF4B59,R,06,0000
CF4B66,W,05,4000
D09CF8,W,09,0812
D09DC2,W,09,0812
D09DD8,R,23,0200
D09F65,W,09,0A12
D09F6E,W,05,0000
D09F76,W,06,0000
D09F7F,W,1B,3342
D09F88,W,1C,0000
D09F91,W,1A,0031
D1AF0E,W,09,0B12
D1AF16,W,14,0000
D1D563,W,09,0912
D1D56C,W,04,0A20
D1D629,R,06,0000
D1D635,W,05,4000
D327C9,W,09,0812
D32891,W,09,0812
D328A7,R,23,0200
D32A36,W,09,0A12
